Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Authenticity check: QID104,Authenticity check: QID106,Authenticity check: QID124,Authenticity check: QID125,Authenticity check: QID126,Authenticity check: QID127,Authenticity check: QID128,Authenticity check: QID130,Authenticity check: QID137,Authenticity check: QID138,Authenticity check: QID139,Authenticity check: QID140,Authenticity check: QID141,Authenticity check: QID5,Authenticity check: QID6,Authenticity check: QID93,Authenticity check: QID97,Authenticity check: QID99
693c717e4adac5a8a401329a,679332b7a7378f8f63f9ab84,APPROVED,Not Applicable,2025-12-12T19:49:35.338000Z,2025-12-12T20:06:35.566000Z,2025-12-13T10:56:52.544000Z,2025-12-12T20:06:35.954880Z,1021.0,CCPXUCJH,1126,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c7199f939cd253aec607d,6721335ba6e4ffe7fc6d1ca1,APPROVED,Not Applicable,2025-12-12T19:48:51.867000Z,2025-12-12T20:05:10.899000Z,2025-12-13T10:56:52.994000Z,2025-12-12T20:05:11.263042Z,980.0,CCPXUCJH,1594,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c71f28c061ef3d5d54d9b,67a4fbd7e4ebc02e050b7999,APPROVED,Not Applicable,2025-12-12T19:50:14.917000Z,2025-12-12T20:02:10.467000Z,2025-12-13T10:56:53.426000Z,2025-12-12T20:02:10.891109Z,716.0,CCPXUCJH,1910,46,Female,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c723d7fc435d78cac3b01,6776071db9b6ba9c5d3c522f,APPROVED,Not Applicable,2025-12-12T19:51:33.127000Z,2025-12-12T20:08:51.297000Z,2025-12-13T10:56:53.842000Z,2025-12-12T20:08:51.647097Z,1039.0,CCPXUCJH,1721,60,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c732df681aee9375b6d84,672931da14bedacc4b738eb7,APPROVED,Not Applicable,2025-12-12T19:55:32.608000Z,2025-12-12T20:07:15.388000Z,2025-12-13T10:56:54.275000Z,2025-12-12T20:07:15.767827Z,703.0,CCPXUCJH,1693,54,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c736368af5ab4de42fb4a,672ed285dbe86b0a33526edd,APPROVED,Not Applicable,2025-12-12T19:56:23.799000Z,2025-12-12T20:05:07.490000Z,2025-12-13T10:56:54.730000Z,2025-12-12T20:05:07.876420Z,524.0,CCPXUCJH,1771,26,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c73652d174be839699512,671b025545c22875c994d0bb,APPROVED,Not Applicable,2025-12-12T19:56:26.296000Z,2025-12-12T20:08:00.665000Z,2025-12-13T10:56:55.164000Z,2025-12-12T20:08:01.087325Z,695.0,CCPXUCJH,322,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,N/A,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c739946dcb53790008ebb,672eeebde600098b4b65d4a8,APPROVED,Not Applicable,2025-12-12T19:57:27.401000Z,2025-12-12T20:11:08.945000Z,2025-12-13T10:56:55.602000Z,2025-12-12T20:11:09.334090Z,822.0,CCPXUCJH,1453,63,Female,White,United States,United States,United States,English,Yes,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c73d119e3aecd0e531c6e,66049315b5c325fdaafea8fa,APPROVED,Not Applicable,2025-12-12T19:58:13.017000Z,2025-12-12T20:13:28.153000Z,2025-12-13T10:56:56.074000Z,2025-12-12T20:13:28.484281Z,916.0,CCPXUCJH,1381,30,Female,Mixed,Ecuador,United States,Ecuador,Spanish,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c73e6d54af23127bd32b2,65e630e4777c8e3ac50b9aea,APPROVED,Not Applicable,2025-12-12T19:58:40.341000Z,2025-12-12T20:14:38.846000Z,2025-12-13T10:56:56.550000Z,2025-12-12T20:14:39.217056Z,959.0,CCPXUCJH,641,53,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c73f176479cd94c76b697,65254790f0aa171541706462,APPROVED,Not Applicable,2025-12-12T19:58:47.270000Z,2025-12-12T20:09:49.912000Z,2025-12-13T10:56:56.951000Z,2025-12-12T20:09:50.250598Z,663.0,CCPXUCJH,979,69,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c7403f939cd253aec6546,673ce1632b059d0015e64962,APPROVED,Not Applicable,2025-12-12T19:59:04.702000Z,2025-12-12T20:12:44.781000Z,2025-12-13T10:56:57.362000Z,2025-12-12T20:12:45.183783Z,821.0,CCPXUCJH,438,33,Female,White,Czech Republic,United States,Czech Republic,Czech,No,Part-Time,N/A,N/A,N/A,Pass,N/A,N/A,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c74363e518b128931d887,6631b0ab30153f0b76483e0a,APPROVED,Not Applicable,2025-12-12T19:59:55.370000Z,2025-12-12T20:11:24.414000Z,2025-12-13T10:56:58.730000Z,2025-12-12T20:11:24.748539Z,690.0,CCPXUCJH,1688,47,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c747768af5ab4de42fb97,68c9a882ae915e833ed44824,APPROVED,Not Applicable,2025-12-12T20:01:01.777000Z,2025-12-12T20:12:12.601000Z,2025-12-13T10:56:59.133000Z,2025-12-12T21:24:11.268341Z,671.0,CCPXUCJH,488,37,Female,Asian,China,United States,DATA_EXPIRED,Chinese,No,Full-Time,N/A,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c74896f1bcda7b11d75f9,659adacdf086ca557624a3ee,APPROVED,Not Applicable,2025-12-12T20:01:18.269000Z,2025-12-12T20:15:29.122000Z,2025-12-13T10:56:59.560000Z,2025-12-12T20:15:29.519208Z,851.0,CCPXUCJH,563,49,Female,Asian,United States,United States,United States,English,No,Unemployed (and job seeking),Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c74c8a634b66245df92b6,63d7f363c1c417a758d5b4ea,APPROVED,Not Applicable,2025-12-12T20:02:20.653000Z,2025-12-12T20:12:27.453000Z,2025-12-13T10:56:59.954000Z,2025-12-12T20:12:27.935424Z,607.0,CCPXUCJH,340,45,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,N/A,Pass,N/A,Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c75068426543a9266707a,65628f277bcd810f66b36764,APPROVED,Not Applicable,2025-12-12T20:03:22.178000Z,2025-12-12T20:13:27.239000Z,2025-12-13T10:57:00.351000Z,2025-12-12T20:13:27.786577Z,606.0,CCPXUCJH,1051,45,Female,Asian,Japan,United States,Japan,Japanese,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c7525e5b282f3bfbd8a03,66985059ff08abc91b78325b,APPROVED,Not Applicable,2025-12-12T20:04:55.361000Z,2025-12-12T20:20:03.633000Z,2025-12-13T10:57:00.746000Z,2025-12-12T20:20:03.978819Z,909.0,CCPXUCJH,575,43,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Pass,Pass,Pass,Pass,N/A,N/A,N/A,N/A,N/A,N/A
693c75330101410f8eb66747,665cdbb9278577e5acd6dafd,APPROVED,Not Applicable,2025-12-12T20:04:09.599000Z,2025-12-12T20:15:10.711000Z,2025-12-13T10:57:01.136000Z,2025-12-12T20:15:11.029854Z,662.0,CCPXUCJH,1409,62,Male,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c75fb5d2f83222f27b066,680cd9ba4cb84b390a880c30,APPROVED,Not Applicable,2025-12-12T20:07:28.569000Z,2025-12-12T20:19:37.977000Z,2025-12-13T10:57:01.554000Z,2025-12-12T20:19:38.325915Z,730.0,CCPXUCJH,578,71,Female,White,United States,United States,United States,English,No,Part-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c76085f1e165bdffaf63d,67018d436b1fa744dfee9df0,APPROVED,Not Applicable,2025-12-12T20:07:57.019000Z,2025-12-12T20:16:11.790000Z,2025-12-13T10:57:02Z,2025-12-12T20:16:12.136738Z,495.0,CCPXUCJH,1163,67,Male,White,United Kingdom,United States,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,Pass,N/A,Pass,Pass,Pass,N/A,Pass,Pass,Pass,N/A,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c76369a4ba907fe58634d,67839a9f3657ad5351a92bb6,APPROVED,Not Applicable,2025-12-12T20:10:53.399000Z,2025-12-12T20:30:15.302000Z,2025-12-13T10:57:02.417000Z,2025-12-12T20:30:15.813936Z,1162.0,CCPXUCJH,1948,40,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
693c764b12235bf7eedf93eb,665a2cdd103e514a43e3d5fc,APPROVED,Not Applicable,2025-12-12T20:08:49.717000Z,2025-12-12T20:23:40.966000Z,2025-12-13T10:57:02.827000Z,2025-12-12T20:23:41.322763Z,892.0,CCPXUCJH,1560,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c76b50f44cb4ad453b309,67e90eccc1592e147e1e88b0,APPROVED,Not Applicable,2025-12-12T20:14:47.986000Z,2025-12-12T20:34:28.003000Z,2025-12-13T10:57:03.218000Z,2025-12-12T20:34:28.621639Z,1181.0,CCPXUCJH,1934,38,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
693c76e3fe04855d8092d547,65d587429ae199f8fb3d2af9,APPROVED,Not Applicable,2025-12-12T20:12:10.213000Z,2025-12-12T20:20:50.617000Z,2025-12-13T10:57:03.616000Z,2025-12-12T20:20:50.968837Z,521.0,CCPXUCJH,1010,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
693c771053f7000dc0b6e23e,5e9dc87fa311c01108463305,APPROVED,Not Applicable,2025-12-12T20:12:06.029000Z,2025-12-12T20:21:44.746000Z,2025-12-13T10:57:04.027000Z,2025-12-12T20:21:45.226360Z,579.0,CCPXUCJH,1586,39,Male,White,United States,United States,United States,English,Yes,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,N/A,N/A,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c774bf939cd253aec6617,672ede539bd39a8deecc501d,APPROVED,Not Applicable,2025-12-12T20:14:10.652000Z,2025-12-12T20:25:45.341000Z,2025-12-13T10:57:04.422000Z,2025-12-12T20:25:45.720519Z,695.0,CCPXUCJH,1900,34,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c777fd45f3fdea33a2e16,665773e884cedbe2cba4794e,APPROVED,Not Applicable,2025-12-12T20:13:57.081000Z,2025-12-12T20:24:45.817000Z,2025-12-13T10:57:04.875000Z,2025-12-12T20:24:46.176269Z,649.0,CCPXUCJH,316,36,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c77825be2b133054e9d47,5ecd78784dc5af0d97078c8b,APPROVED,Not Applicable,2025-12-12T20:13:57.989000Z,2025-12-12T20:24:16.530000Z,2025-12-13T10:57:05.276000Z,2025-12-12T20:24:16.888158Z,619.0,CCPXUCJH,1665,64,Female,Mixed,United States,United States,United States,DATA_EXPIRED,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c77da3d641b6523b40d2b,66310bce1a0c0e0801d40dd6,APPROVED,Not Applicable,2025-12-12T20:15:28.829000Z,2025-12-12T20:29:59.694000Z,2025-12-13T10:57:05.671000Z,2025-12-12T20:30:00.068868Z,871.0,CCPXUCJH,1136,41,Female,Other,Mexico,United States,Mexico,Spanish,No,Part-Time,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c782c2cd1d1b852a81000,68c9adf3ce921224388f11f1,APPROVED,Not Applicable,2025-12-12T20:21:39.145000Z,2025-12-12T20:37:03.425000Z,2025-12-13T10:57:06.062000Z,2025-12-12T20:37:03.751653Z,925.0,CCPXUCJH,986,32,Female,Asian,China,United States,DATA_EXPIRED,Chinese,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c7857d41cb29202f19668,678c51c4f4998df7a4eeaa3d,APPROVED,Not Applicable,2025-12-12T20:17:32.508000Z,2025-12-12T20:27:42.493000Z,2025-12-13T10:57:06.448000Z,2025-12-12T20:27:42.853853Z,610.0,CCPXUCJH,608,31,Male,White,United States,United States,United States,English,Yes,Full-Time,N/A,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c78cf7625bf489614fef4,62d5d3fe0a7091a9b0586480,APPROVED,Not Applicable,2025-12-12T20:19:27.502000Z,2025-12-12T20:34:08.007000Z,2025-12-13T10:57:06.859000Z,2025-12-12T20:34:08.350041Z,881.0,CCPXUCJH,286,55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c79e9f9543a6765079ea3,69156cb681f0e747e992b388,APPROVED,Not Applicable,2025-12-12T20:24:14.453000Z,2025-12-12T20:36:29.627000Z,2025-12-13T10:57:07.283000Z,2025-12-12T20:36:29.978417Z,736.0,CCPXUCJH,203,24,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c7a08764be3c3b94d9082,6932f8200cc88ea0570aabba,APPROVED,Not Applicable,2025-12-12T20:24:47.247000Z,2025-12-12T20:34:39.520000Z,2025-12-13T10:57:07.708000Z,2025-12-13T00:21:31.131390Z,593.0,CCPXUCJH,115,33,Male,Asian,Philippines,United States,Philippines,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c7bdf9b6c2b781438f39e,67f972620fdbfde234aa54ef,APPROVED,Not Applicable,2025-12-12T20:32:36.179000Z,2025-12-12T20:43:43.119000Z,2025-12-13T10:57:08.123000Z,2025-12-12T20:43:43.689573Z,667.0,CCPXUCJH,829,55,Female,White,United States,United States,United States,English,No,Part-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c7c0bb8a782f95caedcff,6845fad63da7756677508375,APPROVED,Not Applicable,2025-12-12T20:33:45.756000Z,2025-12-12T20:48:27.472000Z,2025-12-13T10:57:08.557000Z,2025-12-12T20:48:27.801240Z,882.0,CCPXUCJH,627,55,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Part-Time,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c7c19eb4c6d1f402c076c,662f8a3bc02a7f164555439a,APPROVED,Not Applicable,2025-12-12T20:33:36.754000Z,2025-12-12T20:51:05.550000Z,2025-12-13T10:57:08.973000Z,2025-12-12T20:51:05.989013Z,1049.0,CCPXUCJH,1255,61,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c7c82a5e04c8715d1735f,6639ebf807878b4110374f02,APPROVED,Not Applicable,2025-12-12T20:35:19.103000Z,2025-12-12T20:46:09.666000Z,2025-12-13T10:54:30.154000Z,2025-12-12T20:46:10.034757Z,651.0,CCPXUCJH,621,24,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c7cf6aebc8a1b98916edf,65ea3ad7b77c607619e7def6,APPROVED,Not Applicable,2025-12-12T20:37:16.219000Z,2025-12-12T20:57:33.457000Z,2025-12-13T10:54:30.541000Z,2025-12-12T20:57:33.783821Z,1218.0,CCPXUCJH,988,57,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),Pass,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
693c7d6441a601c926b54c6c,65e77b8084a26a1e221bd436,APPROVED,Not Applicable,2025-12-12T20:39:05.384000Z,2025-12-12T20:50:59.321000Z,2025-12-13T10:54:30.949000Z,2025-12-12T20:50:59.668146Z,714.0,CCPXUCJH,1188,31,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c7dedb3d855358a6761ed,5a82032017ef350001706e9a,APPROVED,Not Applicable,2025-12-12T20:41:22.793000Z,2025-12-12T20:58:29.212000Z,2025-12-13T10:54:31.864000Z,2025-12-12T20:58:29.589834Z,1027.0,CCPXUCJH,1790,26,Male,White,United States,United States,United States,English,No,Other,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c7e84248cb7e44dac3fd6,677249ee3a4f08a288a1f9fc,APPROVED,Not Applicable,2025-12-12T20:43:52.508000Z,2025-12-12T20:53:30.642000Z,2025-12-13T10:54:32.238000Z,2025-12-12T20:53:30.984417Z,579.0,CCPXUCJH,576,31,Female,Asian,India,United States,India,Hindi,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c7ea46f1bcda7b11d7fee,670181df01d5807d3bca5093,APPROVED,Not Applicable,2025-12-12T20:44:25.006000Z,2025-12-12T20:54:25.857000Z,2025-12-13T10:54:32.619000Z,2025-12-12T20:54:26.179874Z,601.0,CCPXUCJH,1795,33,Female,Mixed,United States,United States,United States,English,Yes,Full-Time,Pass,Pass,N/A,Pass,Pass,N/A,Pass,N/A,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass,Pass,Pass
693c7eaaf7b85ea276190e0b,67ddd4f85ab870ffd90cc888,APPROVED,Not Applicable,2025-12-12T20:44:34.337000Z,2025-12-12T20:55:37.098000Z,2025-12-13T10:54:32.985000Z,2025-12-12T20:55:37.516897Z,663.0,CCPXUCJH,1349,51,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c7eecdc12dfc44f76b9ab,68bb75e3f99a5ad10b5c965a,APPROVED,Not Applicable,2025-12-12T20:45:41.381000Z,2025-12-12T21:06:29.586000Z,2025-12-13T10:54:33.350000Z,2025-12-12T21:06:29.972173Z,1249.0,CCPXUCJH,375,51,Female,Asian,Korea,United States,Korea,Korean,No,Part-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c7f26c05ea031c80eb535,5eb9be30dc83fb0e9107d418,APPROVED,Not Applicable,2025-12-12T20:46:38.374000Z,2025-12-12T20:57:55.910000Z,2025-12-13T10:54:33.713000Z,2025-12-12T20:57:56.254923Z,678.0,CCPXUCJH,1980,30,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c7fac8c061ef3d5d54ff3,683667d92d0bfb2cf3f5c7a6,APPROVED,Not Applicable,2025-12-12T20:50:48.178000Z,2025-12-12T21:20:42.834000Z,2025-12-13T10:54:34.066000Z,2025-12-12T21:20:43.168873Z,1795.0,CCPXUCJH,820,26,Female,White,United States,United States,United States,English,Yes,Part-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
693c7fc786cd39895232d83b,65f684e029d7c63f3338aed7,APPROVED,Not Applicable,2025-12-12T20:49:17.643000Z,2025-12-12T20:59:55.919000Z,2025-12-13T10:54:34.434000Z,2025-12-13T02:10:15.476699Z,639.0,CCPXUCJH,776,51,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c810c638f4626676672cb,66298145eb6880569bc344b6,APPROVED,Not Applicable,2025-12-12T20:54:42.142000Z,2025-12-12T21:03:41.722000Z,2025-12-13T10:54:34.797000Z,2025-12-12T21:03:42.067302Z,540.0,CCPXUCJH,1282,50,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c824de63dc5d03ca26f44,5d89109e91ce580015b93bb5,APPROVED,Not Applicable,2025-12-12T21:00:07.194000Z,2025-12-12T21:22:58.204000Z,2025-12-13T10:54:35.168000Z,2025-12-12T21:22:58.565133Z,1372.0,CCPXUCJH,620,35,Male,White,Canada,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c83602e4ecb817328a09b,662d56e5cc343fb58134d622,APPROVED,Not Applicable,2025-12-12T21:04:35.597000Z,2025-12-12T21:19:45.228000Z,2025-12-13T10:54:35.533000Z,2025-12-12T21:19:45.604752Z,910.0,CCPXUCJH,497,53,Female,White,Germany,United States,United States,German,No,DATA_EXPIRED,N/A,Pass,N/A,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
693c843a3912c9159683fcba,66e5ab0828cf6046bd8f1df1,APPROVED,Not Applicable,2025-12-12T21:08:14.779000Z,2025-12-12T21:18:12.716000Z,2025-12-13T10:54:35.879000Z,2025-12-12T21:18:13.045987Z,598.0,CCPXUCJH,379,32,Female,White,United States,United States,United States,English,No,Full-Time,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
693c852b54b803e7d3ddc6fd,676c9d1a76e650632accd4f7,APPROVED,Not Applicable,2025-12-12T21:12:16.733000Z,2025-12-12T21:23:10.885000Z,2025-12-13T10:54:36.225000Z,2025-12-12T21:23:11.215175Z,655.0,CCPXUCJH,942,61,Female,White,United States,United States,United States,English,No,Other,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass
693c861fdbab49e62fa42585,67dd9d7cb2b6bc83e7981f45,APPROVED,Not Applicable,2025-12-12T21:16:15.580000Z,2025-12-12T21:32:41.698000Z,2025-12-13T10:54:36.582000Z,2025-12-12T21:32:42.032702Z,987.0,CCPXUCJH,1207,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass,Pass
693c865e81d54ee72af75ac9,67f067f743c72104040dc225,APPROVED,Not Applicable,2025-12-12T21:17:26.443000Z,2025-12-12T21:39:15.426000Z,2025-12-13T10:54:36.942000Z,2025-12-12T21:39:15.770067Z,1309.0,CCPXUCJH,1955,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Pass,Pass,N/A,Pass,Pass,N/A,Pass,N/A,Pass,Pass,Pass,Pass,Pass,Pass,N/A,Pass,Pass,Pass
